"Point","Elongation","Force","Position","Code","Samplerate","Motorspeed"
1088.1,.394,112.3853,-1.753,0,100,"0.1 mm/min"
1088.2,.394,112.3104,-1.753,0,100,"0.1 mm/min"
1088.3,.394,112.2417,-1.753,0,100,"0.1 mm/min"
1088.4,.394,112.1762,-1.753,0,100,"0.1 mm/min"
1088.5,.394,112.0981,-1.753,0,100,"0.1 mm/min"
1088.6,.393,112.0263,-1.752,0,100,"0.1 mm/min"
1088.7,.393,111.9608,-1.752,0,100,"0.1 mm/min"
1088.8,.393,111.8765,-1.752,0,100,"0.1 mm/min"
1088.9,.393,111.814,-1.752,0,100,"0.1 mm/min"
1089,.393,111.736,-1.752,0,100,"0.1 mm/min"
1089.1,.393,111.6704,-1.752,0,100,"0.1 mm/min"
1089.2,.393,111.5955,-1.752,0,100,"0.1 mm/min"
1089.3,.393,111.5299,-1.752,0,100,"0.1 mm/min"
1089.4,.393,111.4519,-1.752,0,100,"0.1 mm/min"
1089.5,.393,111.3676,-1.752,0,100,"0.1 mm/min"
1089.6,.393,111.2989,-1.752,0,100,"0.1 mm/min"
1089.7,.393,111.2333,-1.752,0,100,"0.1 mm/min"
1089.8,.392,111.1584,-1.751,0,100,"0.1 mm/min"
1089.9,.392,111.0929,-1.751,0,100,"0.1 mm/min"
1090,.392,111.0179,-1.751,0,100,"0.1 mm/min"
1090.1,.392,110.9492,-1.751,0,100,"0.1 mm/min"
1090.2,.392,110.8712,-1.751,0,100,"0.1 mm/min"
1090.3,.392,110.79,-1.751,0,100,"0.1 mm/min"
1090.4,.392,110.7213,-1.751,0,100,"0.1 mm/min"
1090.5,.392,110.6527,-1.751,0,100,"0.1 mm/min"
1090.6,.392,110.5809,-1.751,0,100,"0.1 mm/min"
1090.7,.391,110.5059,-1.75,0,100,"0.1 mm/min"
1090.8,.391,110.4372,-1.75,0,100,"0.1 mm/min"
1090.9,.391,110.3717,-1.75,0,100,"0.1 mm/min"
1091,.391,110.303,-1.75,0,100,"0.1 mm/min"
1091.1,.391,110.225,-1.75,0,100,"0.1 mm/min"
1091.2,.391,110.1531,-1.75,0,100,"0.1 mm/min"
1091.3,.391,110.0876,-1.75,0,100,"0.1 mm/min"
1091.4,.391,110.0189,-1.75,0,100,"0.1 mm/min"
1091.5,.391,109.9533,-1.75,0,100,"0.1 mm/min"
1091.6,.391,109.8691,-1.75,0,100,"0.1 mm/min"
1091.7,.391,109.791,-1.75,0,100,"0.1 mm/min"
1091.8,.391,109.7223,-1.75,0,100,"0.1 mm/min"
1091.9,.39,109.6599,-1.749,0,100,"0.1 mm/min"
1092,.39,109.5912,-1.749,0,100,"0.1 mm/min"
1092.1,.39,109.5256,-1.749,0,100,"0.1 mm/min"
1092.2,.39,109.4632,-1.749,0,100,"0.1 mm/min"
1092.3,.39,109.3914,-1.749,0,100,"0.1 mm/min"
1092.4,.39,109.3196,-1.749,0,100,"0.1 mm/min"
1092.5,.39,109.2478,-1.749,0,100,"0.1 mm/min"
1092.6,.39,109.1853,-1.749,0,100,"0.1 mm/min"
1092.7,.39,109.126,-1.749,0,100,"0.1 mm/min"
1092.8,.389,109.0573,-1.748,0,100,"0.1 mm/min"
1092.9,.389,108.9731,-1.748,0,100,"0.1 mm/min"
1093,.389,108.9044,-1.748,0,100,"0.1 mm/min"
1093.1,.389,108.8451,-1.748,0,100,"0.1 mm/min"
1093.2,.389,108.7795,-1.748,0,100,"0.1 mm/min"
1093.3,.389,108.7171,-1.748,0,100,"0.1 mm/min"
1093.4,.389,108.6484,-1.748,0,100,"0.1 mm/min"
1093.5,.388,108.5734,-1.747,0,100,"0.1 mm/min"
1093.6,.388,108.5048,-1.747,0,100,"0.1 mm/min"
1093.7,.388,108.4454,-1.747,0,100,"0.1 mm/min"
1093.8,.388,108.3861,-1.747,0,100,"0.1 mm/min"
1093.9,.388,108.3081,-1.747,0,100,"0.1 mm/min"
1094,.388,108.2363,-1.747,0,100,"0.1 mm/min"
1094.1,.388,108.1707,-1.747,0,100,"0.1 mm/min"
1094.2,.388,108.1052,-1.747,0,100,"0.1 mm/min"
1094.3,.388,108.0427,-1.747,0,100,"0.1 mm/min"
1094.4,.388,107.9709,-1.747,0,100,"0.1 mm/min"
1094.5,.387,107.896,-1.746,0,100,"0.1 mm/min"
1094.6,.387,107.8211,-1.746,0,100,"0.1 mm/min"
1094.7,.387,107.7555,-1.746,0,100,"0.1 mm/min"
1094.8,.387,107.6931,-1.746,0,100,"0.1 mm/min"
1094.9,.387,107.6244,-1.746,0,100,"0.1 mm/min"
1095,.387,107.5588,-1.746,0,100,"0.1 mm/min"
1095.1,.387,107.4932,-1.746,0,100,"0.1 mm/min"
1095.2,.387,107.4214,-1.746,0,100,"0.1 mm/min"
1095.3,.387,107.3496,-1.746,0,100,"0.1 mm/min"
1095.4,.386,107.2653,-1.745,0,100,"0.1 mm/min"
1095.5,.386,107.206,-1.745,0,100,"0.1 mm/min"
1095.6,.386,107.1373,-1.745,0,100,"0.1 mm/min"
1095.7,.386,107.0749,-1.745,0,100,"0.1 mm/min"
1095.8,.386,107.0062,-1.745,0,100,"0.1 mm/min"
1095.9,.386,106.9438,-1.745,0,100,"0.1 mm/min"
1096,.386,106.8751,-1.745,0,100,"0.1 mm/min"
1096.1,.386,106.8189,-1.745,0,100,"0.1 mm/min"
1096.2,.386,106.7533,-1.745,0,100,"0.1 mm/min"
1096.3,.386,106.6847,-1.745,0,100,"0.1 mm/min"
1096.4,.386,106.6129,-1.745,0,100,"0.1 mm/min"
1096.5,.386,106.5411,-1.745,0,100,"0.1 mm/min"
1096.6,.386,106.4661,-1.745,0,100,"0.1 mm/min"
1096.7,.385,106.3912,-1.744,0,100,"0.1 mm/min"
1096.8,.385,106.3194,-1.744,0,100,"0.1 mm/min"
1096.9,.385,106.2538,-1.744,0,100,"0.1 mm/min"
1097,.385,106.1852,-1.744,0,100,"0.1 mm/min"
1097.1,.385,106.1227,-1.744,0,100,"0.1 mm/min"
1097.2,.385,106.0509,-1.744,0,100,"0.1 mm/min"
1097.3,.385,105.9791,-1.744,0,100,"0.1 mm/min"
1097.4,.384,105.9104,-1.743,0,100,"0.1 mm/min"
1097.5,.384,105.8386,-1.743,0,100,"0.1 mm/min"
1097.6,.384,105.7668,-1.743,0,100,"0.1 mm/min"
1097.7,.384,105.7106,-1.743,0,100,"0.1 mm/min"
1097.8,.384,105.6388,-1.743,0,100,"0.1 mm/min"
1097.9,.384,105.5701,-1.743,0,100,"0.1 mm/min"
1098,.384,105.5014,-1.743,0,100,"0.1 mm/min"
1098.1,.384,105.4421,-1.743,0,100,"0.1 mm/min"
1098.2,.384,105.3734,-1.743,0,100,"0.1 mm/min"
1098.3,.383,105.2892,-1.742,0,100,"0.1 mm/min"
1098.4,.383,105.2173,-1.742,0,100,"0.1 mm/min"
1098.5,.383,105.1487,-1.742,0,100,"0.1 mm/min"
1098.6,.383,105.0737,-1.742,0,100,"0.1 mm/min"
1098.7,.383,105.0051,-1.742,0,100,"0.1 mm/min"
1098.8,.383,104.9457,-1.742,0,100,"0.1 mm/min"
1098.9,.383,104.8739,-1.742,0,100,"0.1 mm/min"
1099,.383,104.7959,-1.742,0,100,"0.1 mm/min"
1099.1,.383,104.7334,-1.742,0,100,"0.1 mm/min"
1099.2,.383,104.6648,-1.742,0,100,"0.1 mm/min"
1099.3,.383,104.5961,-1.742,0,100,"0.1 mm/min"
1099.4,.383,104.5243,-1.742,0,100,"0.1 mm/min"
1099.5,.382,104.4462,-1.741,0,100,"0.1 mm/min"
1099.6,.382,104.3682,-1.741,0,100,"0.1 mm/min"
1099.7,.382,104.2964,-1.741,0,100,"0.1 mm/min"
1099.8,.382,104.2277,-1.741,0,100,"0.1 mm/min"
1099.9,.382,104.1653,-1.741,0,100,"0.1 mm/min"
1100,.382,104.0997,-1.741,0,100,"0.1 mm/min"
1100.1,.382,104.0373,-1.741,0,100,"0.1 mm/min"
1100.2,.382,103.9748,-1.741,0,100,"0.1 mm/min"
1100.3,.382,103.9155,-1.741,0,100,"0.1 mm/min"
1100.4,.382,103.8437,-1.741,0,100,"0.1 mm/min"
1100.5,.382,103.775,-1.741,0,100,"0.1 mm/min"
1100.6,.382,103.6938,-1.741,0,100,"0.1 mm/min"
1100.7,.381,103.622,-1.74,0,100,"0.1 mm/min"
1100.8,.381,103.5565,-1.74,0,100,"0.1 mm/min"
1100.9,.381,103.4878,-1.74,0,100,"0.1 mm/min"
1101,.381,103.416,-1.74,0,100,"0.1 mm/min"
1101.1,.381,103.3504,-1.74,0,100,"0.1 mm/min"
1101.2,.381,103.2786,-1.74,0,100,"0.1 mm/min"
1101.3,.381,103.2099,-1.74,0,100,"0.1 mm/min"
1101.4,.381,103.1475,-1.74,0,100,"0.1 mm/min"
1101.5,.381,103.0757,-1.74,0,100,"0.1 mm/min"
1101.6,.381,103.007,-1.74,0,100,"0.1 mm/min"
1101.7,.381,102.9383,-1.74,0,100,"0.1 mm/min"
1101.8,.381,102.8728,-1.74,0,100,"0.1 mm/min"
1101.9,.381,102.7947,-1.74,0,100,"0.1 mm/min"
1102,.381,102.7292,-1.74,0,100,"0.1 mm/min"
1102.1,.38,102.6667,-1.739,0,100,"0.1 mm/min"
1102.2,.38,102.5887,-1.739,0,100,"0.1 mm/min"
1102.3,.38,102.5231,-1.739,0,100,"0.1 mm/min"
1102.4,.38,102.4544,-1.739,0,100,"0.1 mm/min"
1102.5,.38,102.3857,-1.739,0,100,"0.1 mm/min"
1102.6,.38,102.3233,-1.739,0,100,"0.1 mm/min"
1102.7,.38,102.2515,-1.739,0,100,"0.1 mm/min"
1102.8,.38,102.1859,-1.739,0,100,"0.1 mm/min"
1102.9,.38,102.111,-1.739,0,100,"0.1 mm/min"
1103,.379,102.0392,-1.738,0,100,"0.1 mm/min"
1103.1,.379,101.9643,-1.738,0,100,"0.1 mm/min"
1103.2,.379,101.8987,-1.738,0,100,"0.1 mm/min"
1103.3,.379,101.8269,-1.738,0,100,"0.1 mm/min"
1103.4,.379,101.7645,-1.738,0,100,"0.1 mm/min"
1103.5,.379,101.6958,-1.738,0,100,"0.1 mm/min"
1103.6,.379,101.6271,-1.738,0,100,"0.1 mm/min"
1103.7,.379,101.5615,-1.738,0,100,"0.1 mm/min"
1103.8,.379,101.4897,-1.738,0,100,"0.1 mm/min"
1103.9,.378,101.4211,-1.737,0,100,"0.1 mm/min"
1104,.378,101.3524,-1.737,0,100,"0.1 mm/min"
1104.1,.378,101.2837,-1.737,0,100,"0.1 mm/min"
1104.2,.378,101.2088,-1.737,0,100,"0.1 mm/min"
1104.3,.378,101.137,-1.737,0,100,"0.1 mm/min"
1104.4,.378,101.0745,-1.737,0,100,"0.1 mm/min"
1104.5,.378,101.0027,-1.737,0,100,"0.1 mm/min"
1104.6,.378,100.9309,-1.737,0,100,"0.1 mm/min"
1104.7,.377,100.8622,-1.736,0,100,"0.1 mm/min"
1104.8,.377,100.7873,-1.736,0,100,"0.1 mm/min"
1104.9,.377,100.7249,-1.736,0,100,"0.1 mm/min"
1105,.377,100.6531,-1.736,0,100,"0.1 mm/min"
1105.1,.377,100.5781,-1.736,0,100,"0.1 mm/min"
1105.2,.377,100.5095,-1.736,0,100,"0.1 mm/min"
1105.3,.377,100.4376,-1.736,0,100,"0.1 mm/min"
1105.4,.377,100.3658,-1.736,0,100,"0.1 mm/min"
1105.5,.376,100.294,-1.735,0,100,"0.1 mm/min"
1105.6,.376,100.2222,-1.735,0,100,"0.1 mm/min"
1105.7,.376,100.1504,-1.735,0,100,"0.1 mm/min"
1105.8,.376,100.0817,-1.735,0,100,"0.1 mm/min"
1105.9,.376,100.0162,-1.735,0,100,"0.1 mm/min"
1106,.376,99.9475,-1.735,0,100,"0.1 mm/min"
1106.1,.376,99.8757,-1.735,0,100,"0.1 mm/min"
1106.2,.376,99.8039,-1.735,0,100,"0.1 mm/min"
1106.3,.376,99.7446,-1.735,0,100,"0.1 mm/min"
1106.4,.376,99.6728,-1.735,0,100,"0.1 mm/min"
1106.5,.375,99.6072,-1.734,0,100,"0.1 mm/min"
1106.6,.375,99.5479,-1.734,0,100,"0.1 mm/min"
1106.7,.375,99.4792,-1.734,0,100,"0.1 mm/min"
1106.8,.375,99.423,-1.734,0,100,"0.1 mm/min"
1106.9,.375,99.3543,-1.734,0,100,"0.1 mm/min"
1107,.375,99.2919,-1.734,0,100,"0.1 mm/min"
1107.1,.374,99.2263,-1.733,0,100,"0.1 mm/min"
1107.2,.374,99.1608,-1.733,0,100,"0.1 mm/min"
1107.3,.374,99.1015,-1.733,0,100,"0.1 mm/min"
1107.4,.374,99.0328,-1.733,0,100,"0.1 mm/min"
1107.5,.374,98.9672,-1.733,0,100,"0.1 mm/min"
1107.6,.374,98.8954,-1.733,0,100,"0.1 mm/min"
1107.7,.374,98.833,-1.733,0,100,"0.1 mm/min"
1107.8,.374,98.7612,-1.733,0,100,"0.1 mm/min"
1107.9,.374,98.6987,-1.733,0,100,"0.1 mm/min"
1108,.374,98.63,-1.733,0,100,"0.1 mm/min"
1108.1,.373,98.5614,-1.732,0,100,"0.1 mm/min"
1108.2,.373,98.4958,-1.732,0,100,"0.1 mm/min"
1108.3,.373,98.4302,-1.732,0,100,"0.1 mm/min"
1108.4,.373,98.3647,-1.732,0,100,"0.1 mm/min"
1108.5,.373,98.296,-1.732,0,100,"0.1 mm/min"
1108.6,.373,98.2336,-1.732,0,100,"0.1 mm/min"
1108.7,.373,98.1586,-1.732,0,100,"0.1 mm/min"
1108.8,.373,98.0931,-1.732,0,100,"0.1 mm/min"
1108.9,.372,98.0119,-1.731,0,100,"0.1 mm/min"
1109,.372,97.9495,-1.731,0,100,"0.1 mm/min"
1109.1,.372,97.8808,-1.731,0,100,"0.1 mm/min"
1109.2,.372,97.8121,-1.731,0,100,"0.1 mm/min"
1109.3,.372,97.7465,-1.731,0,100,"0.1 mm/min"
1109.4,.372,97.6747,-1.731,0,100,"0.1 mm/min"
1109.5,.372,97.6123,-1.731,0,100,"0.1 mm/min"
1109.6,.371,97.5498,-1.73,0,100,"0.1 mm/min"
1109.7,.371,97.4843,-1.73,0,100,"0.1 mm/min"
1109.8,.371,97.4187,-1.73,0,100,"0.1 mm/min"
1109.9,.371,97.3438,-1.73,0,100,"0.1 mm/min"
1110,.371,97.272,-1.73,0,100,"0.1 mm/min"
1110.1,.371,97.1971,-1.73,0,100,"0.1 mm/min"
1110.2,.371,97.1284,-1.73,0,100,"0.1 mm/min"
1110.3,.371,97.0691,-1.73,0,100,"0.1 mm/min"
1110.4,.371,97.0004,-1.73,0,100,"0.1 mm/min"
1110.5,.371,96.9348,-1.73,0,100,"0.1 mm/min"
1110.6,.37,96.8661,-1.729,0,100,"0.1 mm/min"
1110.7,.37,96.8068,-1.729,0,100,"0.1 mm/min"
1110.8,.37,96.7381,-1.729,0,100,"0.1 mm/min"
1110.9,.37,96.6695,-1.729,0,100,"0.1 mm/min"
1111,.37,96.5914,-1.729,0,100,"0.1 mm/min"
1111.1,.37,96.5196,-1.729,0,100,"0.1 mm/min"
1111.2,.37,96.4665,-1.729,0,100,"0.1 mm/min"
1111.3,.369,96.401,-1.728,0,100,"0.1 mm/min"
1111.4,.369,96.3416,-1.728,0,100,"0.1 mm/min"
1111.5,.369,96.273,-1.728,0,100,"0.1 mm/min"
1111.6,.369,96.2168,-1.728,0,100,"0.1 mm/min"
1111.7,.369,96.145,-1.728,0,100,"0.1 mm/min"
1111.8,.369,96.0856,-1.728,0,100,"0.1 mm/min"
1111.9,.369,96.0138,-1.728,0,100,"0.1 mm/min"
1112,.369,95.9358,-1.728,0,100,"0.1 mm/min"
1112.1,.369,95.8734,-1.728,0,100,"0.1 mm/min"
1112.2,.369,95.8109,-1.728,0,100,"0.1 mm/min"
1112.3,.368,95.7391,-1.727,0,100,"0.1 mm/min"
1112.4,.368,95.6829,-1.727,0,100,"0.1 mm/min"
1112.5,.368,95.6205,-1.727,0,100,"0.1 mm/min"
1112.6,.368,95.5549,-1.727,0,100,"0.1 mm/min"
1112.7,.368,95.4925,-1.727,0,100,"0.1 mm/min"
1112.8,.368,95.4238,-1.727,0,100,"0.1 mm/min"
1112.9,.368,95.3614,-1.727,0,100,"0.1 mm/min"
1113,.368,95.2771,-1.727,0,100,"0.1 mm/min"
1113.1,.367,95.2084,-1.726,0,100,"0.1 mm/min"
1113.2,.367,95.1303,-1.726,0,100,"0.1 mm/min"
1113.3,.367,95.0679,-1.726,0,100,"0.1 mm/min"
1113.4,.367,95.0023,-1.726,0,100,"0.1 mm/min"
1113.5,.367,94.9368,-1.726,0,100,"0.1 mm/min"
1113.6,.367,94.8681,-1.726,0,100,"0.1 mm/min"
1113.7,.367,94.8025,-1.726,0,100,"0.1 mm/min"
1113.8,.367,94.737,-1.725,0,100,"0.1 mm/min"
1113.9,.367,94.6714,-1.725,0,100,"0.1 mm/min"
1114,.366,94.6027,-1.725,0,100,"0.1 mm/min"
1114.1,.366,94.5403,-1.725,0,100,"0.1 mm/min"
1114.2,.366,94.4747,-1.725,0,100,"0.1 mm/min"
1114.3,.366,94.406,-1.725,0,100,"0.1 mm/min"
1114.4,.366,94.3405,-1.725,0,100,"0.1 mm/min"
1114.5,.366,94.2718,-1.725,0,100,"0.1 mm/min"
1114.6,.366,94.2,-1.725,0,100,"0.1 mm/min"
1114.7,.365,94.1376,-1.724,0,100,"0.1 mm/min"
1114.8,.365,94.0657,-1.724,0,100,"0.1 mm/min"
1114.9,.365,94.0002,-1.724,0,100,"0.1 mm/min"
1115,.365,93.9346,-1.724,0,100,"0.1 mm/min"
1115.1,.365,93.8722,-1.724,0,100,"0.1 mm/min"
1115.2,.365,93.7973,-1.724,0,100,"0.1 mm/min"
1115.3,.365,93.7286,-1.724,0,100,"0.1 mm/min"
1115.4,.365,93.663,-1.724,0,100,"0.1 mm/min"
1115.5,.364,93.6006,-1.723,0,100,"0.1 mm/min"
1115.6,.364,93.535,-1.723,0,100,"0.1 mm/min"
1115.7,.364,93.4695,-1.723,0,100,"0.1 mm/min"
1115.8,.364,93.407,-1.723,0,100,"0.1 mm/min"
1115.9,.364,93.3415,-1.723,0,100,"0.1 mm/min"
1116,.364,93.2759,-1.723,0,100,"0.1 mm/min"
1116.1,.364,93.2072,-1.723,0,100,"0.1 mm/min"
1116.2,.364,93.1385,-1.723,0,100,"0.1 mm/min"
1116.3,.364,93.0792,-1.723,0,100,"0.1 mm/min"
1116.4,.364,93.0168,-1.723,0,100,"0.1 mm/min"
1116.5,.364,92.9543,-1.723,0,100,"0.1 mm/min"
1116.6,.364,92.8857,-1.723,0,100,"0.1 mm/min"
1116.7,.364,92.8138,-1.723,0,100,"0.1 mm/min"
1116.8,.363,92.742,-1.722,0,100,"0.1 mm/min"
1116.9,.363,92.6734,-1.722,0,100,"0.1 mm/min"
1117,.363,92.614,-1.722,0,100,"0.1 mm/min"
1117.1,.363,92.5422,-1.722,0,100,"0.1 mm/min"
1117.2,.363,92.4798,-1.722,0,100,"0.1 mm/min"
1117.3,.363,92.4205,-1.722,0,100,"0.1 mm/min"
1117.4,.363,92.3518,-1.722,0,100,"0.1 mm/min"
1117.5,.362,92.2925,-1.721,0,100,"0.1 mm/min"
1117.6,.362,92.2176,-1.721,0,100,"0.1 mm/min"
1117.7,.362,92.1645,-1.721,0,100,"0.1 mm/min"
1117.8,.362,92.0989,-1.721,0,100,"0.1 mm/min"
1117.9,.362,92.0302,-1.721,0,100,"0.1 mm/min"
1118,.362,91.974,-1.721,0,100,"0.1 mm/min"
1118.1,.362,91.9054,-1.721,0,100,"0.1 mm/min"
1118.2,.362,91.8304,-1.721,0,100,"0.1 mm/min"
1118.3,.362,91.7586,-1.721,0,100,"0.1 mm/min"
1118.4,.361,91.6962,-1.72,0,100,"0.1 mm/min"
1118.5,.361,91.6306,-1.72,0,100,"0.1 mm/min"
1118.6,.361,91.5651,-1.72,0,100,"0.1 mm/min"
1118.7,.361,91.5089,-1.72,0,100,"0.1 mm/min"
1118.8,.361,91.4464,-1.72,0,100,"0.1 mm/min"
1118.9,.361,91.3871,-1.72,0,100,"0.1 mm/min"
1119,.361,91.3278,-1.72,0,100,"0.1 mm/min"
1119.1,.36,91.2622,-1.719,0,100,"0.1 mm/min"
1119.2,.36,91.1904,-1.719,0,100,"0.1 mm/min"
1119.3,.36,91.1186,-1.719,0,100,"0.1 mm/min"
1119.4,.36,91.0593,-1.719,0,100,"0.1 mm/min"
1119.5,.36,90.9938,-1.719,0,100,"0.1 mm/min"
1119.6,.36,90.9376,-1.719,0,100,"0.1 mm/min"
1119.7,.359,90.8782,-1.718,0,100,"0.1 mm/min"
1119.8,.359,90.8189,-1.718,0,100,"0.1 mm/min"
1119.9,.359,90.7627,-1.718,0,100,"0.1 mm/min"
1120,.359,90.694,-1.718,0,100,"0.1 mm/min"
1120.1,.359,90.6378,-1.718,0,100,"0.1 mm/min"
1120.2,.359,90.5629,-1.718,0,100,"0.1 mm/min"
1120.3,.359,90.4942,-1.718,0,100,"0.1 mm/min"
1120.4,.359,90.4318,-1.718,0,100,"0.1 mm/min"
1120.5,.359,90.3662,-1.718,0,100,"0.1 mm/min"
1120.6,.358,90.3069,-1.717,0,100,"0.1 mm/min"
1120.7,.358,90.2382,-1.717,0,100,"0.1 mm/min"
1120.8,.358,90.1758,-1.717,0,100,"0.1 mm/min"
1120.9,.358,90.1196,-1.717,0,100,"0.1 mm/min"
1121,.358,90.054,-1.717,0,100,"0.1 mm/min"
1121.1,.358,89.9947,-1.717,0,100,"0.1 mm/min"
1121.2,.358,89.926,-1.717,0,100,"0.1 mm/min"
1121.3,.357,89.8605,-1.716,0,100,"0.1 mm/min"
1121.4,.357,89.798,-1.716,0,100,"0.1 mm/min"
1121.5,.357,89.7356,-1.716,0,100,"0.1 mm/min"
1121.6,.357,89.6732,-1.716,0,100,"0.1 mm/min"
1121.7,.357,89.6014,-1.716,0,100,"0.1 mm/min"
1121.8,.357,89.5358,-1.716,0,100,"0.1 mm/min"
1121.9,.357,89.4765,-1.716,0,100,"0.1 mm/min"
1122,.357,89.4078,-1.716,0,100,"0.1 mm/min"
1122.1,.356,89.3422,-1.715,0,100,"0.1 mm/min"
1122.2,.356,89.2829,-1.715,0,100,"0.1 mm/min"
1122.3,.356,89.2142,-1.715,0,100,"0.1 mm/min"
1122.4,.356,89.1487,-1.715,0,100,"0.1 mm/min"
1122.5,.356,89.08,-1.715,0,100,"0.1 mm/min"
1122.6,.356,89.0269,-1.715,0,100,"0.1 mm/min"
1122.7,.355,88.952,-1.714,0,100,"0.1 mm/min"
1122.8,.355,88.8864,-1.714,0,100,"0.1 mm/min"
1122.9,.355,88.8209,-1.714,0,100,"0.1 mm/min"
1123,.355,88.7553,-1.714,0,100,"0.1 mm/min"
1123.1,.355,88.6898,-1.714,0,100,"0.1 mm/min"
1123.2,.355,88.6242,-1.714,0,100,"0.1 mm/min"
1123.3,.354,88.5555,-1.713,0,100,"0.1 mm/min"
1123.4,.354,88.4899,-1.713,0,100,"0.1 mm/min"
1123.5,.354,88.4213,-1.713,0,100,"0.1 mm/min"
1123.6,.354,88.3619,-1.713,0,100,"0.1 mm/min"
1123.7,.354,88.2995,-1.713,0,100,"0.1 mm/min"
1123.8,.354,88.2308,-1.713,0,100,"0.1 mm/min"
1123.9,.354,88.159,-1.713,0,100,"0.1 mm/min"
1124,.354,88.0872,-1.713,0,100,"0.1 mm/min"
1124.1,.354,88.0185,-1.713,0,100,"0.1 mm/min"
1124.2,.353,87.9561,-1.712,0,100,"0.1 mm/min"
1124.3,.353,87.878,-1.712,0,100,"0.1 mm/min"
1124.4,.353,87.8156,-1.712,0,100,"0.1 mm/min"
1124.5,.353,87.7625,-1.712,0,100,"0.1 mm/min"
1124.6,.353,87.7095,-1.712,0,100,"0.1 mm/min"
1124.7,.353,87.6408,-1.712,0,100,"0.1 mm/min"
1124.8,.353,87.5783,-1.712,0,100,"0.1 mm/min"
1124.9,.352,87.5097,-1.711,0,100,"0.1 mm/min"
1125,.352,87.4441,-1.711,0,100,"0.1 mm/min"
1125.1,.352,87.3723,-1.711,0,100,"0.1 mm/min"
1125.2,.352,87.3192,-1.711,0,100,"0.1 mm/min"
1125.3,.352,87.2537,-1.711,0,100,"0.1 mm/min"
1125.4,.352,87.1819,-1.711,0,100,"0.1 mm/min"
1125.5,.352,87.1225,-1.711,0,100,"0.1 mm/min"
1125.6,.351,87.0601,-1.71,0,100,"0.1 mm/min"
1125.7,.351,86.9977,-1.71,0,100,"0.1 mm/min"
1125.8,.351,86.9415,-1.71,0,100,"0.1 mm/min"
1125.9,.351,86.8821,-1.71,0,100,"0.1 mm/min"
1126,.351,86.8072,-1.71,0,100,"0.1 mm/min"
1126.1,.351,86.7479,-1.71,0,100,"0.1 mm/min"
1126.2,.351,86.6792,-1.71,0,100,"0.1 mm/min"
1126.3,.35,86.6105,-1.709,0,100,"0.1 mm/min"
1126.4,.35,86.5512,-1.709,0,100,"0.1 mm/min"
1126.5,.35,86.4794,-1.709,0,100,"0.1 mm/min"
1126.6,.35,86.4139,-1.709,0,100,"0.1 mm/min"
1126.7,.35,86.3389,-1.709,0,100,"0.1 mm/min"
1126.8,.35,86.2796,-1.709,0,100,"0.1 mm/min"
1126.9,.35,86.2203,-1.708,0,100,"0.1 mm/min"
1127,.35,86.1454,-1.708,0,100,"0.1 mm/min"
1127.1,.349,86.0798,-1.708,0,100,"0.1 mm/min"
1127.2,.349,86.0142,-1.708,0,100,"0.1 mm/min"
1127.3,.349,85.9456,-1.708,0,100,"0.1 mm/min"
1127.4,.349,85.8831,-1.708,0,100,"0.1 mm/min"
1127.5,.349,85.8113,-1.708,0,100,"0.1 mm/min"
1127.6,.349,85.7458,-1.708,0,100,"0.1 mm/min"
1127.7,.349,85.674,-1.708,0,100,"0.1 mm/min"
1127.8,.348,85.6021,-1.707,0,100,"0.1 mm/min"
1127.9,.348,85.5428,-1.707,0,100,"0.1 mm/min"
1128,.348,85.4741,-1.707,0,100,"0.1 mm/min"
1128.1,.348,85.4117,-1.707,0,100,"0.1 mm/min"
1128.2,.348,85.343,-1.707,0,100,"0.1 mm/min"
1128.3,.348,85.2868,-1.707,0,100,"0.1 mm/min"
1128.4,.348,85.2244,-1.707,0,100,"0.1 mm/min"
1128.5,.347,85.1651,-1.706,0,100,"0.1 mm/min"
1128.6,.347,85.1026,-1.706,0,100,"0.1 mm/min"
1128.7,.347,85.0308,-1.706,0,100,"0.1 mm/min"
1128.8,.347,84.9684,-1.706,0,100,"0.1 mm/min"
1128.9,.347,84.906,-1.706,0,100,"0.1 mm/min"
1129,.347,84.8373,-1.706,0,100,"0.1 mm/min"
1129.1,.347,84.7748,-1.706,0,100,"0.1 mm/min"
1129.2,.347,84.7093,-1.706,0,100,"0.1 mm/min"
1129.3,.347,84.6406,-1.706,0,100,"0.1 mm/min"
1129.4,.346,84.5813,-1.705,0,100,"0.1 mm/min"
1129.5,.346,84.5126,-1.705,0,100,"0.1 mm/min"
1129.6,.346,84.4533,-1.705,0,100,"0.1 mm/min"
1129.7,.346,84.394,-1.705,0,100,"0.1 mm/min"
1129.8,.346,84.3378,-1.705,0,100,"0.1 mm/min"
1129.9,.346,84.2628,-1.705,0,100,"0.1 mm/min"
1130,.346,84.191,-1.705,0,100,"0.1 mm/min"
1130.1,.345,84.1317,-1.704,0,100,"0.1 mm/min"
1130.2,.345,84.0661,-1.704,0,100,"0.1 mm/min"
1130.3,.345,83.9975,-1.704,0,100,"0.1 mm/min"
1130.4,.345,83.9257,-1.704,0,100,"0.1 mm/min"
1130.5,.345,83.8601,-1.704,0,100,"0.1 mm/min"
1130.6,.345,83.7977,-1.704,0,100,"0.1 mm/min"
1130.7,.345,83.7352,-1.704,0,100,"0.1 mm/min"
